pid	term	grp	duration
882467	201430	Sophomore	1
882467	201440	Junior	1
882467	201450	Junior	1
882467	201530	Junior	1
882467	201540	Junior	1
882467	201550	Junior	1
882467	201630	Senior	1
882467	201640	Senior	1
882467	201650	Graduated	1
882467	201730	Graduated	1
882467	201740	Graduated	1
882467	201750	Graduated	1
882467	201830	Graduated	1
882467	201840	Graduated	1
882467	201850	Graduated	1
882467	201930	Graduated	1
882467	201940	Graduated	1
882467	201950	Graduated	1
882467	202030	Graduated	1
882467	202040	Graduated	1
882467	202050	Graduated	1
882467	202130	Graduated	1
882467	202140	Graduated	1
882477	start	Starting Cohort	1
882477	201150	Freshman	1
882477	201230	Freshman	1
882477	201240	Freshman	1
882477	201250	Transferred Out	1
882477	201330	Transferred Out	1
882477	201340	Transferred Out	1
882477	201350	Transferred Out	1
882477	201430	Transferred Out	1
882477	201440	Transferred Out	1
882477	201450	Transferred Out	1
882477	201530	Transferred Out	1
882477	201540	Transferred Out	1
882477	201550	Transferred Out	1
882477	201630	Transferred Out	1
882477	201640	Transferred Out	1
882477	201650	Transferred Out	1
882477	201730	Transferred Out	1
882477	201740	Transferred Out	1
882477	201750	Transferred Out	1
882477	201830	Transferred Out	1
882477	201840	Transferred Out	1
882477	201850	Transferred Out	1
882477	201930	Transferred Out	1
882477	201940	Transferred Out	1
882477	201950	Transferred Out	1
882477	202030	Transferred Out	1
882477	202040	Transferred Out	1
882477	202050	Transferred Out	1
882477	202130	Transferred Out	1
882477	202140	Transferred Out	1
882488	start	Starting Cohort	1
882488	201150	Freshman	1
882488	201230	Freshman	1
882488	201240	Freshman	1
882488	201250	Freshman	1
882488	201330	Freshman	1
882488	201340	Sophomore	1
882488	201350	Sophomore	1
882488	201430	Junior	1
882488	201440	Junior	1
882488	201450	Junior	1
882488	201530	Senior	1
882488	201540	Graduated	1
882488	201550	Graduated	1
882488	201630	Graduated	1
882488	201640	Graduated	1
882488	201650	Graduated	1
882488	201730	Graduated	1
882488	201740	Graduated	1
882488	201750	Graduated	1
882488	201830	Graduated	1
882488	201840	Graduated	1
882488	201850	Graduated	1
882488	201930	Graduated	1
882488	201940	Graduated	1
882488	201950	Graduated	1
882488	202030	Graduated	1
882488	202040	Graduated	1
882488	202050	Graduated	1
882488	202130	Graduated	1
882488	202140	Graduated	1
882708	start	Starting Cohort	1
882708	201150	Freshman	1
882708	201230	Freshman	1
882708	201240	Freshman	1
882708	201250	Sabbatical	1
882708	201330	Freshman	1
882708	201340	Freshman	1
882708	201350	Dropped Out	1
882708	201430	Dropped Out	1
882708	201440	Dropped Out	1
882708	201450	Dropped Out	1
882708	201530	Dropped Out	1
882708	201540	Dropped Out	1
882708	201550	Dropped Out	1
882708	201630	Dropped Out	1
882708	201640	Dropped Out	1
882708	201650	Dropped Out	1
882708	201730	Dropped Out	1
882708	201740	Dropped Out	1
882708	201750	Dropped Out	1
882708	201830	Dropped Out	1
882708	201840	Dropped Out	1
882708	201850	Dropped Out	1
882708	201930	Dropped Out	1
882708	201940	Dropped Out	1
882708	201950	Dropped Out	1
882708	202030	Dropped Out	1
882708	202040	Dropped Out	1
882708	202050	Dropped Out	1
882708	202130	Dropped Out	1
882708	202140	Dropped Out	1
882710	start	Starting Cohort	1
882710	201150	Freshman	1
882710	201230	Freshman	1
882710	201240	Freshman	1
882710	201250	Sophomore	1
882710	201330	Sophomore	1
882710	201340	Sophomore	1
882710	201350	Sophomore	1
882710	201430	Junior	1
882710	201440	Junior	1
882710	201450	Senior	1
882710	201530	Senior	1
882710	201540	Senior	1
882710	201550	Senior	1
882710	201630	Senior	1
882710	201640	Senior	1
882710	201650	Sabbatical	1
882710	201730	Senior	1
882710	201740	Senior	1
882710	201750	Senior	1
882710	201830	Senior	1
882710	201840	Senior	1
882710	201850	Sabbatical	1
882710	201930	Senior	1
882710	201940	Senior	1
882710	201950	Senior	1
882710	202030	Dropped Out	1
882710	202040	Dropped Out	1
882710	202050	Dropped Out	1
882710	202130	Dropped Out	1
882710	202140	Dropped Out	1
882712	start	Starting Cohort	1
882712	201150	Freshman	1
882712	201230	Sophomore	1
882712	201240	Sophomore	1
882712	201250	Sophomore	1
882712	201330	Junior	1
882712	201340	Junior	1
882712	201350	Senior	1
882712	201430	Graduated	1
882712	201440	Graduated	1
882712	201450	Graduated	1
882712	201530	Graduated	1
882712	201540	Graduated	1
882712	201550	Graduated	1
882712	201630	Graduated	1
882712	201640	Graduated	1
882712	201650	Graduated	1
882712	201730	Graduated	1
882712	201740	Graduated	1
882712	201750	Graduated	1
882712	201830	Graduated	1
882712	201840	Graduated	1
882712	201850	Graduated	1
882712	201930	Graduated	1
882712	201940	Graduated	1
882712	201950	Graduated	1
882712	202030	Graduated	1
882712	202040	Graduated	1
882712	202050	Graduated	1
882712	202130	Graduated	1
882712	202140	Graduated	1
882721	start	Starting Cohort	1
882721	201150	Freshman	1
882721	201230	Freshman	1
882721	201240	Freshman	1
882721	201250	Freshman	1
882721	201330	Freshman	1
882721	201340	Sophomore	1
882721	201350	Sophomore	1
882721	201430	Sophomore	1
882721	201440	Sophomore	1
882721	201450	Junior	1
882721	201530	Junior	1
882721	201540	Junior	1
882721	201550	Senior	1
882721	201630	Senior	1
882721	201640	Senior	1
882721	201650	Senior	1
882721	201730	Senior	1
882721	201740	Senior	1
882721	201750	Graduated	1
882721	201830	Graduated	1
882721	201840	Graduated	1
882721	201850	Graduated	1
882721	201930	Graduated	1
882721	201940	Graduated	1
882721	201950	Graduated	1
882721	202030	Graduated	1
882721	202040	Graduated	1
882721	202050	Graduated	1
882721	202130	Graduated	1
882721	202140	Graduated	1
882756	start	Starting Cohort	1
882756	201150	Freshman	1
882756	201230	Sabbatical	1
882756	201240	Sabbatical	1
882756	201250	Sabbatical	1
882756	201330	Sabbatical	1
882756	201340	Sabbatical	1
882756	201350	Sabbatical	1
882756	201430	Sabbatical	1
882756	201440	Sabbatical	1
882756	201450	Transferred Out	1
882756	201530	Transferred Out	1
882756	201540	Transferred Out	1
882756	201550	Transferred Out	1
882756	201630	Transferred Out	1
882756	201640	Transferred Out	1
882756	201650	Transferred Out	1
882756	201730	Transferred Out	1
882756	201740	Transferred Out	1
882756	201750	Transferred Out	1
882756	201830	Transferred Out	1
882756	201840	Transferred Out	1
882756	201850	Transferred Out	1
882756	201930	Transferred Out	1
882756	201940	Transferred Out	1
882756	201950	Transferred Out	1
882756	202030	Transferred Out	1
882756	202040	Transferred Out	1
882756	202050	Transferred Out	1
882756	202130	Transferred Out	1
882756	202140	Transferred Out	1
882794	start	Starting Cohort	1
882794	201150	Freshman	1
882794	201230	Sabbatical	1
882794	201240	Sabbatical	1
882794	201250	Sabbatical	1
882794	201330	Sabbatical	1
882794	201340	Sabbatical	1
882794	201350	Sabbatical	1
882794	201430	Sabbatical	1
882794	201440	Freshman	1
882794	201450	Freshman	1
882794	201530	Freshman	1
882794	201540	Freshman	1
882794	201550	Transferred Out	1
882794	201630	Freshman	1
882794	201640	Freshman	1
882794	201650	Freshman	1
882794	201730	Freshman	1
882794	201740	Freshman	1
882794	201750	Freshman	1
882794	201830	Sophomore	1
882794	201840	Sophomore	1
882794	201850	Sabbatical	1
882794	201930	Sophomore	1
882794	201940	Sophomore	1
882794	201950	Dropped Out	1
882794	202030	Dropped Out	1
882794	202040	Dropped Out	1
882794	202050	Dropped Out	1
882794	202130	Dropped Out	1
882794	202140	Dropped Out	1
882934	start	Starting Cohort	1
882934	201150	Freshman	1
882934	201230	Freshman	1
882934	201240	Freshman	1
882934	201250	Freshman	1
882934	201330	Sophomore	1
882934	201340	Sophomore	1
882934	201350	Sophomore	1
882934	201430	Sophomore	1
882934	201440	Sophomore	1
882934	201450	Junior	1
882934	201530	Junior	1
882934	201540	Junior	1
882934	201550	Junior	1
882934	201630	Senior	1
882934	201640	Senior	1
882934	201650	Graduated	1
882934	201730	Graduated	1
882934	201740	Graduated	1
882934	201750	Graduated	1
882934	201830	Graduated	1
882934	201840	Graduated	1
882934	201850	Graduated	1
882934	201930	Graduated	1
882934	201940	Graduated	1
882934	201950	Graduated	1
882934	202030	Graduated	1
882934	202040	Graduated	1
882934	202050	Graduated	1
882934	202130	Graduated	1
882934	202140	Graduated	1
882979	start	Starting Cohort	1
882979	201150	Freshman	1
882979	201230	Freshman	1
882979	201240	Sabbatical	1
882979	201250	Sabbatical	1
882979	201330	Sabbatical	1
882979	201340	Sabbatical	1
882979	201350	Sabbatical	1
882979	201430	Sabbatical	1
882979	201440	Sabbatical	1
882979	201450	Sabbatical	1
882979	201530	Sabbatical	1
882979	201540	Sabbatical	1
882979	201550	Transferred Out	1
882979	201630	Transferred Out	1
882979	201640	Transferred Out	1
882979	201650	Transferred Out	1
882979	201730	Transferred Out	1
882979	201740	Transferred Out	1
882979	201750	Transferred Out	1
882979	201830	Transferred Out	1
882979	201840	Transferred Out	1
882979	201850	Transferred Out	1
882979	201930	Transferred Out	1
882979	201940	Transferred Out	1
882979	201950	Transferred Out	1
882979	202030	Transferred Out	1
882979	202040	Transferred Out	1
882979	202050	Transferred Out	1
882979	202130	Transferred Out	1
882979	202140	Transferred Out	1
883040	start	Starting Cohort	1
883040	201150	Freshman	1
883040	201230	Freshman	1
883040	201240	Freshman	1
883040	201250	Freshman	1
883040	201330	Freshman	1
883040	201340	Freshman	1
883040	201350	Freshman	1
883040	201430	Sophomore	1
883040	201440	Sophomore	1
883040	201450	Sophomore	1
883040	201530	Sabbatical	1
883040	201540	Sophomore	1
883040	201550	Sabbatical	1
883040	201630	Sabbatical	1
883040	201640	Sabbatical	1
883040	201650	Sabbatical	1
883040	201730	Sabbatical	1
883040	201740	Sabbatical	1
883040	201750	Sabbatical	1
883040	201830	Sabbatical	1
883040	201840	Sabbatical	1
883040	201850	Dropped Out	1
883040	201930	Dropped Out	1
883040	201940	Dropped Out	1
883040	201950	Dropped Out	1
883040	202030	Dropped Out	1
883040	202040	Dropped Out	1
883040	202050	Dropped Out	1
883040	202130	Dropped Out	1
883040	202140	Dropped Out	1
883132	start	Starting Cohort	1
883132	201150	Freshman	1
883132	201230	Freshman	1
883132	201240	Freshman	1
883132	201250	Freshman	1
883132	201330	Freshman	1
883132	201340	Freshman	1
883132	201350	Freshman	1
883132	201430	Freshman	1
883132	201440	Freshman	1
883132	201450	Transferred Out	1
883132	201530	Transferred Out	1
883132	201540	Dropped Out	1
883132	201550	Freshman	1
883132	201630	Sabbatical	1
883132	201640	Sabbatical	1
883132	201650	Sabbatical	1
883132	201730	Sabbatical	1
883132	201740	Sabbatical	1
883132	201750	Sabbatical	1
883132	201830	Sabbatical	1
883132	201840	Sabbatical	1
883132	201850	Sabbatical	1
883132	201930	Sabbatical	1
883132	201940	Sabbatical	1
883132	201950	Sabbatical	1
883132	202030	Sabbatical	1
883132	202040	Sabbatical	1
883132	202050	Sabbatical	1
883132	202130	Sabbatical	1
883132	202140	Sabbatical	1
883146	start	Starting Cohort	1
883146	201150	Freshman	1
883146	201230	Freshman	1
883146	201240	Freshman	1
883146	201250	Sophomore	1
883146	201330	Sophomore	1
883146	201340	Sophomore	1
883146	201350	Sophomore	1
883146	201430	Junior	1
883146	201440	Junior	1
883146	201450	Junior	1
883146	201530	Senior	1
883146	201540	Senior	1
883146	201550	Senior	1
883146	201630	Senior	1
883146	201640	Senior	1
883146	201650	Graduated	1
883146	201730	Graduated	1
883146	201740	Graduated	1
883146	201750	Graduated	1
883146	201830	Graduated	1
883146	201840	Graduated	1
883146	201850	Graduated	1
883146	201930	Graduated	1
883146	201940	Graduated	1
883146	201950	Graduated	1
883146	202030	Graduated	1
883146	202040	Graduated	1
883146	202050	Graduated	1
883146	202130	Graduated	1
883146	202140	Graduated	1
883149	start	Starting Cohort	1
883149	201150	Freshman	1
883149	201230	Freshman	1
883149	201240	Freshman	1
883149	201250	Freshman	1
883149	201330	Sabbatical	1
883149	201340	Sabbatical	1
883149	201350	Freshman	1
883149	201430	Freshman	1
883149	201440	Freshman	1
883149	201450	Sophomore	1
883149	201530	Sabbatical	1
883149	201540	Sabbatical	1
883149	201550	Transferred Out	1
883149	201630	Transferred Out	1
883149	201640	Transferred Out	1
883149	201650	Transferred Out	1
883149	201730	Transferred Out	1
883149	201740	Transferred Out	1
883149	201750	Transferred Out	1
883149	201830	Transferred Out	1
883149	201840	Transferred Out	1
883149	201850	Transferred Out	1
883149	201930	Transferred Out	1
883149	201940	Transferred Out	1
883149	201950	Transferred Out	1
883149	202030	Transferred Out	1
883149	202040	Transferred Out	1
883149	202050	Transferred Out	1
883149	202130	Transferred Out	1
883149	202140	Transferred Out	1
883152	start	Starting Cohort	1
883152	201150	Dropped Out	1
883152	201230	Dropped Out	1
883152	201240	Dropped Out	1
883152	201250	Dropped Out	1
883152	201330	Dropped Out	1
883152	201340	Dropped Out	1
883152	201350	Dropped Out	1
883152	201430	Dropped Out	1
883152	201440	Dropped Out	1
883152	201450	Dropped Out	1
883152	201530	Dropped Out	1
883152	201540	Dropped Out	1
883152	201550	Dropped Out	1
883152	201630	Dropped Out	1
883152	201640	Dropped Out	1
883152	201650	Dropped Out	1
883152	201730	Dropped Out	1
883152	201740	Dropped Out	1
883152	201750	Dropped Out	1
883152	201830	Dropped Out	1
883152	201840	Dropped Out	1
883152	201850	Dropped Out	1
883152	201930	Dropped Out	1
883152	201940	Dropped Out	1
883152	201950	Dropped Out	1
883152	202030	Dropped Out	1
883152	202040	Dropped Out	1
883152	202050	Dropped Out	1
883152	202130	Dropped Out	1
883152	202140	Dropped Out	1
883153	start	Starting Cohort	1
883153	201150	Freshman	1
883153	201230	Freshman	1
883153	201240	Freshman	1
883153	201250	Sophomore	1
883153	201330	Sophomore	1
883153	201340	Sophomore	1
883153	201350	Junior	1
883153	201430	Junior	1
883153	201440	Junior	1
883153	201450	Senior	1
883153	201530	Senior	1
883153	201540	Senior	1
883153	201550	Graduated	1
883153	201630	Graduated	1
883153	201640	Graduated	1
883153	201650	Graduated	1
883153	201730	Graduated	1
883153	201740	Graduated	1
883153	201750	Graduated	1
883153	201830	Graduated	1
883153	201840	Graduated	1
883153	201850	Graduated	1
883153	201930	Graduated	1
883153	201940	Graduated	1
883153	201950	Graduated	1
883153	202030	Graduated	1
883153	202040	Graduated	1
883153	202050	Graduated	1
883153	202130	Graduated	1
883153	202140	Graduated	1
883197	start	Starting Cohort	1
883197	201150	Freshman	1
883197	201230	Transferred Out	1
883197	201240	Transferred Out	1
883197	201250	Transferred Out	1
883197	201330	Transferred Out	1
883197	201340	Transferred Out	1
883197	201350	Transferred Out	1
883197	201430	Transferred Out	1
883197	201440	Transferred Out	1
883197	201450	Transferred Out	1
883197	201530	Transferred Out	1
883197	201540	Transferred Out	1
883197	201550	Transferred Out	1
883197	201630	Transferred Out	1
883197	201640	Transferred Out	1
883197	201650	Transferred Out	1
883197	201730	Transferred Out	1
883197	201740	Transferred Out	1
883197	201750	Transferred Out	1
883197	201830	Transferred Out	1
883197	201840	Transferred Out	1
883197	201850	Transferred Out	1
883197	201930	Transferred Out	1
883197	201940	Transferred Out	1
883197	201950	Transferred Out	1
883197	202030	Transferred Out	1
883197	202040	Transferred Out	1
883197	202050	Transferred Out	1
883197	202130	Transferred Out	1
883197	202140	Transferred Out	1
883209	start	Starting Cohort	1
883209	201150	Dropped Out	1
883209	201230	Dropped Out	1
883209	201240	Dropped Out	1
883209	201250	Dropped Out	1
883209	201330	Dropped Out	1
883209	201340	Dropped Out	1
883209	201350	Dropped Out	1
883209	201430	Dropped Out	1
883209	201440	Dropped Out	1
883209	201450	Dropped Out	1
883209	201530	Dropped Out	1
883209	201540	Dropped Out	1
883209	201550	Dropped Out	1
883209	201630	Dropped Out	1
883209	201640	Dropped Out	1
883209	201650	Dropped Out	1
883209	201730	Dropped Out	1
883209	201740	Dropped Out	1
883209	201750	Dropped Out	1
883209	201830	Dropped Out	1
883209	201840	Dropped Out	1
883209	201850	Dropped Out	1
883209	201930	Dropped Out	1
883209	201940	Dropped Out	1
883209	201950	Dropped Out	1
883209	202030	Dropped Out	1
883209	202040	Dropped Out	1
883209	202050	Dropped Out	1
883209	202130	Dropped Out	1
883209	202140	Dropped Out	1
883211	start	Starting Cohort	1
883211	201150	Freshman	1
883211	201230	Freshman	1
883211	201240	Freshman	1
883211	201250	Freshman	1
883211	201330	Sophomore	1
883211	201340	Sophomore	1
883211	201350	Sophomore	1
883211	201430	Junior	1
883211	201440	Junior	1
883211	201450	Junior	1
883211	201530	Graduated	1
883211	201540	Graduated	1
883211	201550	Graduated	1
883211	201630	Graduated	1
883211	201640	Graduated	1
883211	201650	Graduated	1
883211	201730	Graduated	1
883211	201740	Graduated	1
883211	201750	Graduated	1
883211	201830	Graduated	1
883211	201840	Graduated	1
883211	201850	Graduated	1
883211	201930	Graduated	1
883211	201940	Graduated	1
883211	201950	Graduated	1
883211	202030	Graduated	1
883211	202040	Graduated	1
883211	202050	Graduated	1
883211	202130	Graduated	1
883211	202140	Graduated	1
883231	start	Starting Cohort	1
883231	201150	Freshman	1
883231	201230	Sabbatical	1
883231	201240	Sabbatical	1
883231	201250	Dropped Out	1
883231	201330	Dropped Out	1
883231	201340	Dropped Out	1
883231	201350	Dropped Out	1
883231	201430	Dropped Out	1
883231	201440	Dropped Out	1
883231	201450	Dropped Out	1
883231	201530	Dropped Out	1
883231	201540	Dropped Out	1
883231	201550	Dropped Out	1
883231	201630	Dropped Out	1
883231	201640	Dropped Out	1
883231	201650	Dropped Out	1
883231	201730	Dropped Out	1
883231	201740	Dropped Out	1
883231	201750	Dropped Out	1
883231	201830	Dropped Out	1
883231	201840	Dropped Out	1
883231	201850	Dropped Out	1
883231	201930	Dropped Out	1
883231	201940	Dropped Out	1
883231	201950	Dropped Out	1
883231	202030	Dropped Out	1
883231	202040	Dropped Out	1
883231	202050	Dropped Out	1
883231	202130	Dropped Out	1
883231	202140	Dropped Out	1
883252	start	Starting Cohort	1
883252	201150	Freshman	1
883252	201230	Freshman	1
883252	201240	Freshman	1
883252	201250	Freshman	1
883252	201330	Sophomore	1
883252	201340	Sophomore	1
883252	201350	Sophomore	1
883252	201430	Sophomore	1
883252	201440	Sophomore	1
883252	201450	Junior	1
883252	201530	Junior	1
883252	201540	Junior	1
883252	201550	Senior	1
883252	201630	Senior	1
883252	201640	Senior	1
883252	201650	Senior	1
883252	201730	Graduated	1
883252	201740	Graduated	1
883252	201750	Graduated	1
883252	201830	Graduated	1
883252	201840	Graduated	1
883252	201850	Graduated	1
883252	201930	Graduated	1
883252	201940	Graduated	1
883252	201950	Graduated	1
883252	202030	Graduated	1
883252	202040	Graduated	1
883252	202050	Graduated	1
883252	202130	Graduated	1
883252	202140	Graduated	1
883253	start	Starting Cohort	1
883253	201150	Freshman	1
883253	201230	Freshman	1
883253	201240	Freshman	1
883253	201250	Transferred Out	1
883253	201330	Transferred Out	1
883253	201340	Transferred Out	1
883253	201350	Transferred Out	1
883253	201430	Transferred Out	1
883253	201440	Transferred Out	1
883253	201450	Transferred Out	1
883253	201530	Transferred Out	1
883253	201540	Transferred Out	1
883253	201550	Transferred Out	1
883253	201630	Transferred Out	1
883253	201640	Transferred Out	1
883253	201650	Transferred Out	1
883253	201730	Transferred Out	1
883253	201740	Transferred Out	1
883253	201750	Transferred Out	1
883253	201830	Transferred Out	1
883253	201840	Transferred Out	1
883253	201850	Transferred Out	1
883253	201930	Transferred Out	1
883253	201940	Transferred Out	1
883253	201950	Transferred Out	1
883253	202030	Transferred Out	1
883253	202040	Transferred Out	1
883253	202050	Transferred Out	1
883253	202130	Transferred Out	1
883253	202140	Transferred Out	1
883259	start	Starting Cohort	1
883259	201150	Freshman	1
883259	201230	Freshman	1
883259	201240	Freshman	1
883259	201250	Freshman	1
883259	201330	Freshman	1
883259	201340	Freshman	1
883259	201350	Sophomore	1
883259	201430	Sophomore	1
883259	201440	Sophomore	1
883259	201450	Sophomore	1
883259	201530	Junior	1
883259	201540	Junior	1
883259	201550	Junior	1
883259	201630	Junior	1
883259	201640	Junior	1
883259	201650	Senior	1
883259	201730	Graduated	1
883259	201740	Graduated	1
883259	201750	Graduated	1
883259	201830	Graduated	1
883259	201840	Graduated	1
883259	201850	Graduated	1
883259	201930	Graduated	1
883259	201940	Graduated	1
883259	201950	Graduated	1
883259	202030	Graduated	1
883259	202040	Graduated	1
883259	202050	Graduated	1
883259	202130	Graduated	1
883259	202140	Graduated	1
883285	start	Starting Cohort	1
883285	201150	Freshman	1
883285	201230	Dropped Out	1
883285	201240	Dropped Out	1
883285	201250	Dropped Out	1
883285	201330	Dropped Out	1
883285	201340	Dropped Out	1
883285	201350	Dropped Out	1
883285	201430	Dropped Out	1
883285	201440	Dropped Out	1
883285	201450	Dropped Out	1
883285	201530	Dropped Out	1
883285	201540	Dropped Out	1
883285	201550	Dropped Out	1
883285	201630	Dropped Out	1
883285	201640	Dropped Out	1
883285	201650	Dropped Out	1
883285	201730	Dropped Out	1
883285	201740	Dropped Out	1
883285	201750	Dropped Out	1
883285	201830	Dropped Out	1
883285	201840	Dropped Out	1
883285	201850	Dropped Out	1
883285	201930	Dropped Out	1
883285	201940	Dropped Out	1
883285	201950	Dropped Out	1
883285	202030	Dropped Out	1
883285	202040	Dropped Out	1
883285	202050	Dropped Out	1
883285	202130	Dropped Out	1
883285	202140	Dropped Out	1
883288	start	Starting Cohort	1
883288	201150	Freshman	1
883288	201230	Freshman	1
883288	201240	Freshman	1
883288	201250	Freshman	1
883288	201330	Sophomore	1
883288	201340	Sophomore	1
883288	201350	Sophomore	1
883288	201430	Junior	1
883288	201440	Junior	1
883288	201450	Junior	1
883288	201530	Senior	1
883288	201540	Senior	1
883288	201550	Graduated	1
883288	201630	Graduated	1
883288	201640	Graduated	1
883288	201650	Graduated	1
883288	201730	Graduated	1
883288	201740	Graduated	1
883288	201750	Graduated	1
883288	201830	Graduated	1
883288	201840	Graduated	1
883288	201850	Graduated	1
883288	201930	Graduated	1
883288	201940	Graduated	1
883288	201950	Graduated	1
883288	202030	Graduated	1
883288	202040	Graduated	1
883288	202050	Graduated	1
883288	202130	Graduated	1
883288	202140	Graduated	1
883296	start	Starting Cohort	1
883296	201150	Freshman	1
883296	201230	Freshman	1
883296	201240	Freshman	1
883296	201250	Freshman	1
883296	201330	Sophomore	1
883296	201340	Sophomore	1
883296	201350	Sophomore	1
883296	201430	Sophomore	1
883296	201440	Sophomore	1
883296	201450	Sophomore	1
883296	201530	Junior	1
883296	201540	Junior	1
883296	201550	Junior	1
883296	201630	Junior	1
883296	201640	Senior	1
883296	201650	Senior	1
883296	201730	Senior	1
883296	201740	Graduated	1
883296	201750	Graduated	1
883296	201830	Graduated	1
883296	201840	Graduated	1
883296	201850	Graduated	1
883296	201930	Graduated	1
883296	201940	Graduated	1
883296	201950	Graduated	1
883296	202030	Graduated	1
883296	202040	Graduated	1
883296	202050	Graduated	1
883296	202130	Graduated	1
883296	202140	Graduated	1
883304	start	Starting Cohort	1
883304	201150	Freshman	1
883304	201230	Freshman	1
883304	201240	Sabbatical	1
883304	201250	Sabbatical	1
883304	201330	Sabbatical	1
883304	201340	Sabbatical	1
883304	201350	Sabbatical	1
883304	201430	Sabbatical	1
883304	201440	Sabbatical	1
883304	201450	Sabbatical	1
883304	201530	Sabbatical	1
883304	201540	Sabbatical	1
883304	201550	Transferred Out	1
883304	201630	Transferred Out	1
883304	201640	Transferred Out	1
883304	201650	Transferred Out	1
883304	201730	Transferred Out	1
883304	201740	Transferred Out	1
883304	201750	Transferred Out	1
883304	201830	Transferred Out	1
883304	201840	Transferred Out	1
883304	201850	Transferred Out	1
883304	201930	Transferred Out	1
883304	201940	Transferred Out	1
883304	201950	Transferred Out	1
883304	202030	Transferred Out	1
883304	202040	Transferred Out	1
883304	202050	Transferred Out	1
883304	202130	Transferred Out	1
883304	202140	Transferred Out	1
883312	start	Starting Cohort	1
883312	201150	Freshman	1
883312	201230	Dropped Out	1
883312	201240	Dropped Out	1
883312	201250	Dropped Out	1
883312	201330	Dropped Out	1
883312	201340	Dropped Out	1
883312	201350	Dropped Out	1
883312	201430	Dropped Out	1
883312	201440	Dropped Out	1
883312	201450	Dropped Out	1
883312	201530	Dropped Out	1
883312	201540	Dropped Out	1
883312	201550	Dropped Out	1
883312	201630	Dropped Out	1
883312	201640	Dropped Out	1
883312	201650	Dropped Out	1
883312	201730	Dropped Out	1
883312	201740	Dropped Out	1
883312	201750	Dropped Out	1
883312	201830	Dropped Out	1
883312	201840	Dropped Out	1
883312	201850	Dropped Out	1
883312	201930	Dropped Out	1
883312	201940	Dropped Out	1
883312	201950	Dropped Out	1
883312	202030	Dropped Out	1
883312	202040	Dropped Out	1
883312	202050	Dropped Out	1
883312	202130	Dropped Out	1
883312	202140	Dropped Out	1
883313	start	Starting Cohort	1
883313	201150	Freshman	1
883313	201230	Sabbatical	1
883313	201240	Sabbatical	1
883313	201250	Sabbatical	1
883313	201330	Transferred Out	1
883313	201340	Transferred Out	1
883313	201350	Transferred Out	1
883313	201430	Transferred Out	1
883313	201440	Transferred Out	1
883313	201450	Transferred Out	1
883313	201530	Transferred Out	1
883313	201540	Transferred Out	1
883313	201550	Transferred Out	1
883313	201630	Transferred Out	1
883313	201640	Transferred Out	1
883313	201650	Transferred Out	1
883313	201730	Transferred Out	1
883313	201740	Transferred Out	1
883313	201750	Transferred Out	1
883313	201830	Transferred Out	1
883313	201840	Transferred Out	1
883313	201850	Transferred Out	1
883313	201930	Transferred Out	1
883313	201940	Transferred Out	1
883313	201950	Transferred Out	1
883313	202030	Transferred Out	1
883313	202040	Transferred Out	1
883313	202050	Transferred Out	1
883313	202130	Transferred Out	1
883313	202140	Transferred Out	1
883328	start	Starting Cohort	1
883328	201150	Freshman	1
883328	201230	Freshman	1
883328	201240	Freshman	1
883328	201250	Transferred Out	1
883328	201330	Dropped Out	1
883328	201340	Dropped Out	1
883328	201350	Dropped Out	1
883328	201430	Dropped Out	1
883328	201440	Dropped Out	1
883328	201450	Dropped Out	1
883328	201530	Dropped Out	1
883328	201540	Dropped Out	1
883328	201550	Dropped Out	1
883328	201630	Dropped Out	1
883328	201640	Dropped Out	1
883328	201650	Dropped Out	1
883328	201730	Dropped Out	1
883328	201740	Dropped Out	1
883328	201750	Dropped Out	1
883328	201830	Dropped Out	1
883328	201840	Dropped Out	1
883328	201850	Dropped Out	1
883328	201930	Dropped Out	1
883328	201940	Dropped Out	1
883328	201950	Dropped Out	1
883328	202030	Dropped Out	1
883328	202040	Dropped Out	1
883328	202050	Dropped Out	1
883328	202130	Dropped Out	1
883328	202140	Dropped Out	1
883341	start	Starting Cohort	1
883341	201150	Freshman	1
883341	201230	Dropped Out	1
883341	201240	Dropped Out	1
883341	201250	Dropped Out	1
883341	201330	Dropped Out	1
883341	201340	Dropped Out	1
883341	201350	Dropped Out	1
883341	201430	Dropped Out	1
883341	201440	Dropped Out	1
883341	201450	Dropped Out	1
883341	201530	Dropped Out	1
883341	201540	Dropped Out	1
883341	201550	Dropped Out	1
883341	201630	Dropped Out	1
883341	201640	Dropped Out	1
883341	201650	Dropped Out	1
883341	201730	Dropped Out	1
883341	201740	Dropped Out	1
883341	201750	Dropped Out	1
883341	201830	Dropped Out	1
883341	201840	Dropped Out	1
883341	201850	Dropped Out	1
883341	201930	Dropped Out	1
883341	201940	Dropped Out	1
883341	201950	Dropped Out	1
883341	202030	Dropped Out	1
883341	202040	Dropped Out	1
883341	202050	Dropped Out	1
883341	202130	Dropped Out	1
883341	202140	Dropped Out	1
883346	start	Starting Cohort	1
883346	201150	Freshman	1
883346	201230	Freshman	1
883346	201240	Freshman	1
883346	201250	Freshman	1
883346	201330	Sophomore	1
883346	201340	Sophomore	1
883346	201350	Sophomore	1
883346	201430	Junior	1
883346	201440	Junior	1
883346	201450	Junior	1
