pid	term	grp	duration
760797	201250	Junior	1
760797	201330	Junior	1
760797	201340	Junior	1
760797	201350	Junior	1
760797	201430	Senior	1
760797	201440	Senior	1
760797	201450	Senior	1
760797	201530	Senior	1
760797	201540	Sabbatical	1
760797	201550	Sabbatical	1
760797	201630	Senior	1
760797	201640	Senior	1
760797	201650	Senior	1
760797	201730	Senior	1
760797	201740	Graduated	1
760797	201750	Graduated	1
760797	201830	Graduated	1
760797	201840	Graduated	1
760797	201850	Graduated	1
760797	201930	Graduated	1
760797	201940	Graduated	1
760797	201950	Graduated	1
760797	202030	Graduated	1
760797	202040	Graduated	1
760797	202050	Graduated	1
760797	202130	Graduated	1
760797	202140	Graduated	1
761284	start	Starting Cohort	1
761284	201150	Dropped Out	1
761284	201230	Dropped Out	1
761284	201240	Dropped Out	1
761284	201250	Dropped Out	1
761284	201330	Dropped Out	1
761284	201340	Dropped Out	1
761284	201350	Dropped Out	1
761284	201430	Dropped Out	1
761284	201440	Dropped Out	1
761284	201450	Dropped Out	1
761284	201530	Dropped Out	1
761284	201540	Dropped Out	1
761284	201550	Dropped Out	1
761284	201630	Dropped Out	1
761284	201640	Dropped Out	1
761284	201650	Dropped Out	1
761284	201730	Dropped Out	1
761284	201740	Dropped Out	1
761284	201750	Dropped Out	1
761284	201830	Dropped Out	1
761284	201840	Dropped Out	1
761284	201850	Dropped Out	1
761284	201930	Dropped Out	1
761284	201940	Dropped Out	1
761284	201950	Dropped Out	1
761284	202030	Dropped Out	1
761284	202040	Dropped Out	1
761284	202050	Dropped Out	1
761284	202130	Dropped Out	1
761284	202140	Dropped Out	1
761312	start	Starting Cohort	1
761312	201150	Freshman	1
761312	201230	Dropped Out	1
761312	201240	Dropped Out	1
761312	201250	Dropped Out	1
761312	201330	Dropped Out	1
761312	201340	Dropped Out	1
761312	201350	Dropped Out	1
761312	201430	Dropped Out	1
761312	201440	Dropped Out	1
761312	201450	Dropped Out	1
761312	201530	Dropped Out	1
761312	201540	Dropped Out	1
761312	201550	Dropped Out	1
761312	201630	Dropped Out	1
761312	201640	Dropped Out	1
761312	201650	Dropped Out	1
761312	201730	Dropped Out	1
761312	201740	Dropped Out	1
761312	201750	Dropped Out	1
761312	201830	Dropped Out	1
761312	201840	Dropped Out	1
761312	201850	Dropped Out	1
761312	201930	Dropped Out	1
761312	201940	Dropped Out	1
761312	201950	Dropped Out	1
761312	202030	Dropped Out	1
761312	202040	Dropped Out	1
761312	202050	Dropped Out	1
761312	202130	Dropped Out	1
761312	202140	Dropped Out	1
761524	start	Starting Cohort	1
761524	201150	Freshman	1
761524	201230	Freshman	1
761524	201240	Sabbatical	1
761524	201250	Sabbatical	1
761524	201330	Sabbatical	1
761524	201340	Sabbatical	1
761524	201350	Sophomore	1
761524	201430	Sabbatical	1
761524	201440	Sabbatical	1
761524	201450	Transferred Out	1
761524	201530	Transferred Out	1
761524	201540	Transferred Out	1
761524	201550	Transferred Out	1
761524	201630	Transferred Out	1
761524	201640	Transferred Out	1
761524	201650	Transferred Out	1
761524	201730	Transferred Out	1
761524	201740	Transferred Out	1
761524	201750	Transferred Out	1
761524	201830	Transferred Out	1
761524	201840	Transferred Out	1
761524	201850	Transferred Out	1
761524	201930	Transferred Out	1
761524	201940	Transferred Out	1
761524	201950	Transferred Out	1
761524	202030	Transferred Out	1
761524	202040	Transferred Out	1
761524	202050	Transferred Out	1
761524	202130	Transferred Out	1
761524	202140	Transferred Out	1
761976	start	Starting Cohort	1
761976	201150	Freshman	1
761976	201230	Freshman	1
761976	201240	Freshman	1
761976	201250	Freshman	1
761976	201330	Sophomore	1
761976	201340	Sabbatical	1
761976	201350	Sabbatical	1
761976	201430	Sophomore	1
761976	201440	Sophomore	1
761976	201450	Sophomore	1
761976	201530	Sophomore	1
761976	201540	Sophomore	1
761976	201550	Sophomore	1
761976	201630	Sophomore	1
761976	201640	Junior	1
761976	201650	Junior	1
761976	201730	Junior	1
761976	201740	Junior	1
761976	201750	Senior	1
761976	201830	Graduated	1
761976	201840	Graduated	1
761976	201850	Graduated	1
761976	201930	Graduated	1
761976	201940	Graduated	1
761976	201950	Graduated	1
761976	202030	Graduated	1
761976	202040	Graduated	1
761976	202050	Graduated	1
761976	202130	Graduated	1
761976	202140	Graduated	1
763528	start	Starting Cohort	1
763528	201150	Freshman	1
763528	201230	Junior	1
763528	201240	Junior	1
763528	201250	Senior	1
763528	201330	Senior	1
763528	201340	Senior	1
763528	201350	Graduated	1
763528	201430	Graduated	1
763528	201440	Graduated	1
763528	201450	Graduated	1
763528	201530	Graduated	1
763528	201540	Graduated	1
763528	201550	Graduated	1
763528	201630	Graduated	1
763528	201640	Graduated	1
763528	201650	Graduated	1
763528	201730	Graduated	1
763528	201740	Graduated	1
763528	201750	Graduated	1
763528	201830	Graduated	1
763528	201840	Graduated	1
763528	201850	Graduated	1
763528	201930	Graduated	1
763528	201940	Graduated	1
763528	201950	Graduated	1
763528	202030	Graduated	1
763528	202040	Graduated	1
763528	202050	Graduated	1
763528	202130	Graduated	1
763528	202140	Graduated	1
763535	start	Starting Cohort	1
763535	201150	Freshman	1
763535	201230	Freshman	1
763535	201240	Freshman	1
763535	201250	Freshman	1
763535	201330	Sophomore	1
763535	201340	Sophomore	1
763535	201350	Sophomore	1
763535	201430	Junior	1
763535	201440	Junior	1
763535	201450	Senior	1
763535	201530	Senior	1
763535	201540	Graduated	1
763535	201550	Graduated	1
763535	201630	Graduated	1
763535	201640	Graduated	1
763535	201650	Graduated	1
763535	201730	Graduated	1
763535	201740	Graduated	1
763535	201750	Graduated	1
763535	201830	Graduated	1
763535	201840	Graduated	1
763535	201850	Graduated	1
763535	201930	Graduated	1
763535	201940	Graduated	1
763535	201950	Graduated	1
763535	202030	Graduated	1
763535	202040	Graduated	1
763535	202050	Graduated	1
763535	202130	Graduated	1
763535	202140	Graduated	1
763701	start	Starting Cohort	1
763701	201150	Freshman	1
763701	201230	Junior	1
763701	201240	Junior	1
763701	201250	Transferred Out	1
763701	201330	Transferred Out	1
763701	201340	Transferred Out	1
763701	201350	Transferred Out	1
763701	201430	Transferred Out	1
763701	201440	Transferred Out	1
763701	201450	Transferred Out	1
763701	201530	Transferred Out	1
763701	201540	Transferred Out	1
763701	201550	Transferred Out	1
763701	201630	Transferred Out	1
763701	201640	Transferred Out	1
763701	201650	Transferred Out	1
763701	201730	Transferred Out	1
763701	201740	Transferred Out	1
763701	201750	Transferred Out	1
763701	201830	Transferred Out	1
763701	201840	Transferred Out	1
763701	201850	Transferred Out	1
763701	201930	Transferred Out	1
763701	201940	Transferred Out	1
763701	201950	Transferred Out	1
763701	202030	Transferred Out	1
763701	202040	Transferred Out	1
763701	202050	Transferred Out	1
763701	202130	Transferred Out	1
763701	202140	Transferred Out	1
763715	start	Starting Cohort	1
763715	201150	Freshman	1
763715	201230	Sophomore	1
763715	201240	Sophomore	1
763715	201250	Junior	1
763715	201330	Senior	1
763715	201340	Senior	1
763715	201350	Graduated	1
763715	201430	Graduated	1
763715	201440	Graduated	1
763715	201450	Graduated	1
763715	201530	Graduated	1
763715	201540	Graduated	1
763715	201550	Graduated	1
763715	201630	Graduated	1
763715	201640	Graduated	1
763715	201650	Graduated	1
763715	201730	Graduated	1
763715	201740	Graduated	1
763715	201750	Graduated	1
763715	201830	Graduated	1
763715	201840	Graduated	1
763715	201850	Graduated	1
763715	201930	Graduated	1
763715	201940	Graduated	1
763715	201950	Graduated	1
763715	202030	Graduated	1
763715	202040	Graduated	1
763715	202050	Graduated	1
763715	202130	Graduated	1
763715	202140	Graduated	1
763780	start	Starting Cohort	1
763780	201150	Dropped Out	1
763780	201230	Dropped Out	1
763780	201240	Dropped Out	1
763780	201250	Dropped Out	1
763780	201330	Dropped Out	1
763780	201340	Dropped Out	1
763780	201350	Dropped Out	1
763780	201430	Dropped Out	1
763780	201440	Dropped Out	1
763780	201450	Dropped Out	1
763780	201530	Dropped Out	1
763780	201540	Dropped Out	1
763780	201550	Dropped Out	1
763780	201630	Dropped Out	1
763780	201640	Dropped Out	1
763780	201650	Dropped Out	1
763780	201730	Dropped Out	1
763780	201740	Dropped Out	1
763780	201750	Dropped Out	1
763780	201830	Dropped Out	1
763780	201840	Dropped Out	1
763780	201850	Dropped Out	1
763780	201930	Dropped Out	1
763780	201940	Dropped Out	1
763780	201950	Dropped Out	1
763780	202030	Dropped Out	1
763780	202040	Dropped Out	1
763780	202050	Dropped Out	1
763780	202130	Dropped Out	1
763780	202140	Dropped Out	1
763875	start	Starting Cohort	1
763875	201150	Freshman	1
763875	201230	Sophomore	1
763875	201240	Sophomore	1
763875	201250	Sophomore	1
763875	201330	Sophomore	1
763875	201340	Sophomore	1
763875	201350	Sophomore	1
763875	201430	Junior	1
763875	201440	Junior	1
763875	201450	Junior	1
763875	201530	Senior	1
763875	201540	Senior	1
763875	201550	Graduated	1
763875	201630	Graduated	1
763875	201640	Graduated	1
763875	201650	Graduated	1
763875	201730	Graduated	1
763875	201740	Graduated	1
763875	201750	Graduated	1
763875	201830	Graduated	1
763875	201840	Graduated	1
763875	201850	Graduated	1
763875	201930	Graduated	1
763875	201940	Graduated	1
763875	201950	Graduated	1
763875	202030	Graduated	1
763875	202040	Graduated	1
763875	202050	Graduated	1
763875	202130	Graduated	1
763875	202140	Graduated	1
763993	start	Starting Cohort	1
763993	201150	Freshman	1
763993	201230	Junior	1
763993	201240	Junior	1
763993	201250	Senior	1
763993	201330	Sabbatical	1
763993	201340	Sabbatical	1
763993	201350	Sabbatical	1
763993	201430	Sabbatical	1
763993	201440	Sabbatical	1
763993	201450	Sabbatical	1
763993	201530	Sabbatical	1
763993	201540	Sabbatical	1
763993	201550	Transferred Out	1
763993	201630	Transferred Out	1
763993	201640	Transferred Out	1
763993	201650	Transferred Out	1
763993	201730	Transferred Out	1
763993	201740	Transferred Out	1
763993	201750	Transferred Out	1
763993	201830	Transferred Out	1
763993	201840	Transferred Out	1
763993	201850	Transferred Out	1
763993	201930	Transferred Out	1
763993	201940	Transferred Out	1
763993	201950	Transferred Out	1
763993	202030	Transferred Out	1
763993	202040	Transferred Out	1
763993	202050	Transferred Out	1
763993	202130	Transferred Out	1
763993	202140	Transferred Out	1
764088	start	Starting Cohort	1
764088	201150	Freshman	1
764088	201230	Transferred Out	1
764088	201240	Transferred Out	1
764088	201250	Transferred Out	1
764088	201330	Transferred Out	1
764088	201340	Transferred Out	1
764088	201350	Transferred Out	1
764088	201430	Transferred Out	1
764088	201440	Transferred Out	1
764088	201450	Transferred Out	1
764088	201530	Transferred Out	1
764088	201540	Transferred Out	1
764088	201550	Transferred Out	1
764088	201630	Transferred Out	1
764088	201640	Transferred Out	1
764088	201650	Transferred Out	1
764088	201730	Transferred Out	1
764088	201740	Transferred Out	1
764088	201750	Transferred Out	1
764088	201830	Transferred Out	1
764088	201840	Transferred Out	1
764088	201850	Transferred Out	1
764088	201930	Transferred Out	1
764088	201940	Transferred Out	1
764088	201950	Transferred Out	1
764088	202030	Transferred Out	1
764088	202040	Transferred Out	1
764088	202050	Transferred Out	1
764088	202130	Transferred Out	1
764088	202140	Transferred Out	1
764185	start	Starting Cohort	1
764185	201150	Freshman	1
764185	201230	Sabbatical	1
764185	201240	Junior	1
764185	201250	Junior	1
764185	201330	Sabbatical	1
764185	201340	Sabbatical	1
764185	201350	Sabbatical	1
764185	201430	Sabbatical	1
764185	201440	Sabbatical	1
764185	201450	Sabbatical	1
764185	201530	Sabbatical	1
764185	201540	Sabbatical	1
764185	201550	Sabbatical	1
764185	201630	Sabbatical	1
764185	201640	Sabbatical	1
764185	201650	Sabbatical	1
764185	201730	Sabbatical	1
764185	201740	Sabbatical	1
764185	201750	Sabbatical	1
764185	201830	Transferred Out	1
764185	201840	Transferred Out	1
764185	201850	Transferred Out	1
764185	201930	Transferred Out	1
764185	201940	Transferred Out	1
764185	201950	Transferred Out	1
764185	202030	Transferred Out	1
764185	202040	Transferred Out	1
764185	202050	Transferred Out	1
764185	202130	Transferred Out	1
764185	202140	Transferred Out	1
764454	start	Starting Cohort	1
764454	201150	Freshman	1
764454	201230	Sabbatical	1
764454	201240	Sabbatical	1
764454	201250	Sabbatical	1
764454	201330	Sabbatical	1
764454	201340	Sabbatical	1
764454	201350	Sabbatical	1
764454	201430	Sabbatical	1
764454	201440	Sabbatical	1
764454	201450	Sabbatical	1
764454	201530	Sabbatical	1
764454	201540	Sabbatical	1
764454	201550	Sabbatical	1
764454	201630	Sabbatical	1
764454	201640	Sabbatical	1
764454	201650	Sabbatical	1
764454	201730	Transferred Out	1
764454	201740	Transferred Out	1
764454	201750	Transferred Out	1
764454	201830	Transferred Out	1
764454	201840	Transferred Out	1
764454	201850	Transferred Out	1
764454	201930	Transferred Out	1
764454	201940	Transferred Out	1
764454	201950	Transferred Out	1
764454	202030	Transferred Out	1
764454	202040	Transferred Out	1
764454	202050	Transferred Out	1
764454	202130	Transferred Out	1
764454	202140	Transferred Out	1
764485	start	Starting Cohort	1
764485	201150	Dropped Out	1
764485	201230	Dropped Out	1
764485	201240	Dropped Out	1
764485	201250	Dropped Out	1
764485	201330	Dropped Out	1
764485	201340	Dropped Out	1
764485	201350	Dropped Out	1
764485	201430	Dropped Out	1
764485	201440	Dropped Out	1
764485	201450	Dropped Out	1
764485	201530	Dropped Out	1
764485	201540	Dropped Out	1
764485	201550	Dropped Out	1
764485	201630	Dropped Out	1
764485	201640	Dropped Out	1
764485	201650	Dropped Out	1
764485	201730	Dropped Out	1
764485	201740	Dropped Out	1
764485	201750	Dropped Out	1
764485	201830	Dropped Out	1
764485	201840	Dropped Out	1
764485	201850	Dropped Out	1
764485	201930	Dropped Out	1
764485	201940	Dropped Out	1
764485	201950	Dropped Out	1
764485	202030	Dropped Out	1
764485	202040	Dropped Out	1
764485	202050	Dropped Out	1
764485	202130	Dropped Out	1
764485	202140	Dropped Out	1
765370	start	Starting Cohort	1
765370	201150	Freshman	1
765370	201230	Freshman	1
765370	201240	Sabbatical	1
765370	201250	Sabbatical	1
765370	201330	Sabbatical	1
765370	201340	Sabbatical	1
765370	201350	Sabbatical	1
765370	201430	Sabbatical	1
765370	201440	Sabbatical	1
765370	201450	Sabbatical	1
765370	201530	Sabbatical	1
765370	201540	Sabbatical	1
765370	201550	Sabbatical	1
765370	201630	Sabbatical	1
765370	201640	Sabbatical	1
765370	201650	Transferred Out	1
765370	201730	Transferred Out	1
765370	201740	Transferred Out	1
765370	201750	Transferred Out	1
765370	201830	Transferred Out	1
765370	201840	Transferred Out	1
765370	201850	Transferred Out	1
765370	201930	Transferred Out	1
765370	201940	Transferred Out	1
765370	201950	Transferred Out	1
765370	202030	Transferred Out	1
765370	202040	Transferred Out	1
765370	202050	Transferred Out	1
765370	202130	Transferred Out	1
765370	202140	Transferred Out	1
765916	start	Starting Cohort	1
765916	201150	Junior	1
765916	201230	Junior	1
765916	201240	Senior	1
765916	201250	Graduated	1
765916	201330	Graduated	1
765916	201340	Graduated	1
765916	201350	Graduated	1
765916	201430	Graduated	1
765916	201440	Graduated	1
765916	201450	Graduated	1
765916	201530	Graduated	1
765916	201540	Graduated	1
765916	201550	Graduated	1
765916	201630	Graduated	1
765916	201640	Graduated	1
765916	201650	Graduated	1
765916	201730	Graduated	1
765916	201740	Graduated	1
765916	201750	Graduated	1
765916	201830	Graduated	1
765916	201840	Graduated	1
765916	201850	Graduated	1
765916	201930	Graduated	1
765916	201940	Graduated	1
765916	201950	Graduated	1
765916	202030	Graduated	1
765916	202040	Graduated	1
765916	202050	Graduated	1
765916	202130	Graduated	1
765916	202140	Graduated	1
766120	start	Starting Cohort	1
766120	201150	Freshman	1
766120	201230	Dropped Out	1
766120	201240	Dropped Out	1
766120	201250	Dropped Out	1
766120	201330	Dropped Out	1
766120	201340	Dropped Out	1
766120	201350	Dropped Out	1
766120	201430	Dropped Out	1
766120	201440	Dropped Out	1
766120	201450	Dropped Out	1
766120	201530	Dropped Out	1
766120	201540	Dropped Out	1
766120	201550	Dropped Out	1
766120	201630	Dropped Out	1
766120	201640	Dropped Out	1
766120	201650	Dropped Out	1
766120	201730	Dropped Out	1
766120	201740	Dropped Out	1
766120	201750	Dropped Out	1
766120	201830	Dropped Out	1
766120	201840	Dropped Out	1
766120	201850	Dropped Out	1
766120	201930	Dropped Out	1
766120	201940	Dropped Out	1
766120	201950	Dropped Out	1
766120	202030	Dropped Out	1
766120	202040	Dropped Out	1
766120	202050	Dropped Out	1
766120	202130	Dropped Out	1
766120	202140	Dropped Out	1
766648	start	Starting Cohort	1
766648	201150	Freshman	1
766648	201230	Senior	1
766648	201240	Senior	1
766648	201250	Senior	1
766648	201330	Senior	1
766648	201340	Senior	1
766648	201350	Senior	1
766648	201430	Senior	1
766648	201440	Senior	1
766648	201450	Senior	1
766648	201530	Senior	1
766648	201540	Senior	1
766648	201550	Graduated	1
766648	201630	Graduated	1
766648	201640	Graduated	1
766648	201650	Graduated	1
766648	201730	Graduated	1
766648	201740	Graduated	1
766648	201750	Graduated	1
766648	201830	Graduated	1
766648	201840	Graduated	1
766648	201850	Graduated	1
766648	201930	Graduated	1
766648	201940	Graduated	1
766648	201950	Graduated	1
766648	202030	Graduated	1
766648	202040	Graduated	1
766648	202050	Graduated	1
766648	202130	Graduated	1
766648	202140	Graduated	1
767079	start	Starting Cohort	1
767079	201150	Freshman	1
767079	201230	Senior	1
767079	201240	Senior	1
767079	201250	Senior	1
767079	201330	Senior	1
767079	201340	Senior	1
767079	201350	Senior	1
767079	201430	Sabbatical	1
767079	201440	Sabbatical	1
767079	201450	Sabbatical	1
767079	201530	Sabbatical	1
767079	201540	Sabbatical	1
767079	201550	Sabbatical	1
767079	201630	Sabbatical	1
767079	201640	Sabbatical	1
767079	201650	Sabbatical	1
767079	201730	Sabbatical	1
767079	201740	Sabbatical	1
767079	201750	Sabbatical	1
767079	201830	Sabbatical	1
767079	201840	Sabbatical	1
767079	201850	Sabbatical	1
767079	201930	Sabbatical	1
767079	201940	Sabbatical	1
767079	201950	Sabbatical	1
767079	202030	Transferred Out	1
767079	202040	Transferred Out	1
767079	202050	Transferred Out	1
767079	202130	Transferred Out	1
767079	202140	Transferred Out	1
768100	start	Starting Cohort	1
768100	201150	Freshman	1
768100	201230	Senior	1
768100	201240	Senior	1
768100	201250	Senior	1
768100	201330	Senior	1
768100	201340	Senior	1
768100	201350	Senior	1
768100	201430	Graduated	1
768100	201440	Graduated	1
768100	201450	Graduated	1
768100	201530	Graduated	1
768100	201540	Graduated	1
768100	201550	Graduated	1
768100	201630	Graduated	1
768100	201640	Graduated	1
768100	201650	Graduated	1
768100	201730	Graduated	1
768100	201740	Graduated	1
768100	201750	Graduated	1
768100	201830	Graduated	1
768100	201840	Graduated	1
768100	201850	Graduated	1
768100	201930	Graduated	1
768100	201940	Graduated	1
768100	201950	Graduated	1
768100	202030	Graduated	1
768100	202040	Graduated	1
768100	202050	Graduated	1
768100	202130	Graduated	1
768100	202140	Graduated	1
768384	start	Starting Cohort	1
768384	201150	Sophomore	1
768384	201230	Sabbatical	1
768384	201240	Sophomore	1
768384	201250	Sophomore	1
768384	201330	Junior	1
768384	201340	Sabbatical	1
768384	201350	Sabbatical	1
768384	201430	Sabbatical	1
768384	201440	Sabbatical	1
768384	201450	Sabbatical	1
768384	201530	Sabbatical	1
768384	201540	Sabbatical	1
768384	201550	Sabbatical	1
768384	201630	Sabbatical	1
768384	201640	Sabbatical	1
768384	201650	Sabbatical	1
768384	201730	Sabbatical	1
768384	201740	Sabbatical	1
768384	201750	Sabbatical	1
768384	201830	Sabbatical	1
768384	201840	Sabbatical	1
768384	201850	Sabbatical	1
768384	201930	Sabbatical	1
768384	201940	Transferred Out	1
768384	201950	Transferred Out	1
768384	202030	Transferred Out	1
768384	202040	Transferred Out	1
768384	202050	Transferred Out	1
768384	202130	Transferred Out	1
768384	202140	Transferred Out	1
768495	start	Starting Cohort	1
768495	201150	Freshman	1
768495	201230	Junior	1
768495	201240	Junior	1
768495	201250	Junior	1
768495	201330	Junior	1
768495	201340	Sabbatical	1
768495	201350	Sabbatical	1
768495	201430	Junior	1
768495	201440	Junior	1
768495	201450	Junior	1
768495	201530	Sabbatical	1
768495	201540	Junior	1
768495	201550	Junior	1
768495	201630	Senior	1
768495	201640	Sabbatical	1
768495	201650	Sabbatical	1
768495	201730	Dropped Out	1
768495	201740	Dropped Out	1
768495	201750	Dropped Out	1
768495	201830	Dropped Out	1
768495	201840	Dropped Out	1
768495	201850	Dropped Out	1
768495	201930	Dropped Out	1
768495	201940	Dropped Out	1
768495	201950	Dropped Out	1
768495	202030	Dropped Out	1
768495	202040	Dropped Out	1
768495	202050	Dropped Out	1
768495	202130	Dropped Out	1
768495	202140	Dropped Out	1
769242	start	Starting Cohort	1
769242	201150	Freshman	1
769242	201230	Sabbatical	1
769242	201240	Sabbatical	1
769242	201250	Freshman	1
769242	201330	Sabbatical	1
769242	201340	Sabbatical	1
769242	201350	Sabbatical	1
769242	201430	Sabbatical	1
769242	201440	Sabbatical	1
769242	201450	Sabbatical	1
769242	201530	Sabbatical	1
769242	201540	Transferred Out	1
769242	201550	Transferred Out	1
769242	201630	Transferred Out	1
769242	201640	Transferred Out	1
769242	201650	Transferred Out	1
769242	201730	Transferred Out	1
769242	201740	Transferred Out	1
769242	201750	Transferred Out	1
769242	201830	Transferred Out	1
769242	201840	Transferred Out	1
769242	201850	Transferred Out	1
769242	201930	Transferred Out	1
769242	201940	Transferred Out	1
769242	201950	Transferred Out	1
769242	202030	Transferred Out	1
769242	202040	Transferred Out	1
769242	202050	Transferred Out	1
769242	202130	Transferred Out	1
769242	202140	Transferred Out	1
769498	start	Starting Cohort	1
769498	201150	Freshman	1
769498	201230	Dropped Out	1
769498	201240	Dropped Out	1
769498	201250	Dropped Out	1
769498	201330	Dropped Out	1
769498	201340	Dropped Out	1
769498	201350	Dropped Out	1
769498	201430	Dropped Out	1
769498	201440	Dropped Out	1
769498	201450	Dropped Out	1
769498	201530	Dropped Out	1
769498	201540	Dropped Out	1
769498	201550	Dropped Out	1
769498	201630	Dropped Out	1
769498	201640	Dropped Out	1
769498	201650	Dropped Out	1
769498	201730	Dropped Out	1
769498	201740	Dropped Out	1
769498	201750	Dropped Out	1
769498	201830	Dropped Out	1
769498	201840	Dropped Out	1
769498	201850	Dropped Out	1
769498	201930	Dropped Out	1
769498	201940	Dropped Out	1
769498	201950	Dropped Out	1
769498	202030	Dropped Out	1
769498	202040	Dropped Out	1
769498	202050	Dropped Out	1
769498	202130	Dropped Out	1
769498	202140	Dropped Out	1
769525	start	Starting Cohort	1
769525	201150	Freshman	1
769525	201230	Freshman	1
769525	201240	Freshman	1
769525	201250	Dropped Out	1
769525	201330	Dropped Out	1
769525	201340	Dropped Out	1
769525	201350	Dropped Out	1
769525	201430	Dropped Out	1
769525	201440	Dropped Out	1
769525	201450	Dropped Out	1
769525	201530	Dropped Out	1
769525	201540	Dropped Out	1
769525	201550	Dropped Out	1
769525	201630	Dropped Out	1
769525	201640	Dropped Out	1
769525	201650	Dropped Out	1
769525	201730	Dropped Out	1
769525	201740	Dropped Out	1
769525	201750	Dropped Out	1
769525	201830	Dropped Out	1
769525	201840	Dropped Out	1
769525	201850	Dropped Out	1
769525	201930	Dropped Out	1
769525	201940	Dropped Out	1
769525	201950	Dropped Out	1
769525	202030	Dropped Out	1
769525	202040	Dropped Out	1
769525	202050	Dropped Out	1
769525	202130	Dropped Out	1
769525	202140	Dropped Out	1
769742	start	Starting Cohort	1
769742	201150	Freshman	1
769742	201230	Sophomore	1
769742	201240	Sophomore	1
769742	201250	Dropped Out	1
769742	201330	Dropped Out	1
769742	201340	Dropped Out	1
769742	201350	Dropped Out	1
769742	201430	Dropped Out	1
769742	201440	Dropped Out	1
769742	201450	Dropped Out	1
769742	201530	Dropped Out	1
769742	201540	Dropped Out	1
769742	201550	Dropped Out	1
769742	201630	Dropped Out	1
769742	201640	Dropped Out	1
769742	201650	Dropped Out	1
769742	201730	Dropped Out	1
769742	201740	Dropped Out	1
769742	201750	Dropped Out	1
769742	201830	Dropped Out	1
769742	201840	Dropped Out	1
769742	201850	Dropped Out	1
769742	201930	Dropped Out	1
769742	201940	Dropped Out	1
769742	201950	Dropped Out	1
769742	202030	Dropped Out	1
769742	202040	Dropped Out	1
769742	202050	Dropped Out	1
769742	202130	Dropped Out	1
769742	202140	Dropped Out	1
769751	start	Starting Cohort	1
769751	201150	Freshman	1
769751	201230	Junior	1
769751	201240	Junior	1
769751	201250	Junior	1
769751	201330	Senior	1
769751	201340	Senior	1
769751	201350	Senior	1
769751	201430	Senior	1
769751	201440	Transferred Out	1
769751	201450	Senior	1
769751	201530	Graduated	1
769751	201540	Graduated	1
769751	201550	Graduated	1
769751	201630	Graduated	1
769751	201640	Graduated	1
769751	201650	Graduated	1
769751	201730	Graduated	1
769751	201740	Graduated	1
769751	201750	Graduated	1
769751	201830	Graduated	1
769751	201840	Graduated	1
769751	201850	Graduated	1
769751	201930	Graduated	1
769751	201940	Graduated	1
769751	201950	Graduated	1
769751	202030	Graduated	1
769751	202040	Graduated	1
769751	202050	Graduated	1
769751	202130	Graduated	1
769751	202140	Graduated	1
769889	start	Starting Cohort	1
769889	201150	Freshman	1
769889	201230	Junior	1
769889	201240	Junior	1
769889	201250	Sabbatical	1
769889	201330	Sabbatical	1
769889	201340	Sabbatical	1
769889	201350	Transferred Out	1
769889	201430	Transferred Out	1
769889	201440	Transferred Out	1
769889	201450	Transferred Out	1
769889	201530	Transferred Out	1
769889	201540	Transferred Out	1
769889	201550	Transferred Out	1
769889	201630	Transferred Out	1
769889	201640	Transferred Out	1
769889	201650	Transferred Out	1
769889	201730	Transferred Out	1
769889	201740	Transferred Out	1
769889	201750	Transferred Out	1
769889	201830	Transferred Out	1
769889	201840	Transferred Out	1
769889	201850	Transferred Out	1
769889	201930	Transferred Out	1
769889	201940	Transferred Out	1
769889	201950	Transferred Out	1
769889	202030	Transferred Out	1
769889	202040	Transferred Out	1
769889	202050	Transferred Out	1
769889	202130	Transferred Out	1
769889	202140	Transferred Out	1
770160	start	Starting Cohort	1
770160	201150	Freshman	1
770160	201230	Sabbatical	1
770160	201240	Sabbatical	1
770160	201250	Sabbatical	1
770160	201330	Sophomore	1
770160	201340	Sophomore	1
770160	201350	Sophomore	1
770160	201430	Junior	1
770160	201440	Junior	1
770160	201450	Junior	1
770160	201530	Sabbatical	1
770160	201540	Sabbatical	1
770160	201550	Sabbatical	1
770160	201630	Sabbatical	1
770160	201640	Sabbatical	1
770160	201650	Sabbatical	1
770160	201730	Sabbatical	1
770160	201740	Sabbatical	1
770160	201750	Sabbatical	1
770160	201830	Sabbatical	1
770160	201840	Sabbatical	1
770160	201850	Transferred Out	1
770160	201930	Transferred Out	1
770160	201940	Transferred Out	1
770160	201950	Transferred Out	1
770160	202030	Transferred Out	1
770160	202040	Transferred Out	1
770160	202050	Transferred Out	1
770160	202130	Transferred Out	1
770160	202140	Transferred Out	1
770872	start	Starting Cohort	1
770872	201150	Freshman	1
770872	201230	Freshman	1
770872	201240	Freshman	1
770872	201250	Dropped Out	1
770872	201330	Dropped Out	1
770872	201340	Dropped Out	1
770872	201350	Dropped Out	1
770872	201430	Dropped Out	1
770872	201440	Dropped Out	1
770872	201450	Dropped Out	1
770872	201530	Dropped Out	1
770872	201540	Dropped Out	1
770872	201550	Dropped Out	1
770872	201630	Dropped Out	1
770872	201640	Dropped Out	1
770872	201650	Dropped Out	1
770872	201730	Dropped Out	1
770872	201740	Dropped Out	1
770872	201750	Dropped Out	1
770872	201830	Dropped Out	1
770872	201840	Dropped Out	1
770872	201850	Dropped Out	1
770872	201930	Dropped Out	1
770872	201940	Dropped Out	1
770872	201950	Dropped Out	1
770872	202030	Dropped Out	1
